hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
2, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
3, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
4, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
5, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
6, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
7, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
8, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
9, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
10, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
11, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
12, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
13, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
14, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
15, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
16, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
17, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
18, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
19, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
20, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
21, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
22, 0.00000, 12.521, 5.33341, 12.5255, 5.33429, 12.5244, 5.33268, 0, 0
23, 0.00000, 12.5211, 5.33319, 12.5255, 5.33407, 12.5244, 5.33249, 0, 0
24, 0.00000, 9.1504, 3.87472, 9.15336, 3.87503, 9.15294, 3.87413, 0, 0
25, 0.00000, 5.79209, 2.41957, 5.7937, 2.4194, 5.7938, 2.41909, 0, 0
