hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 13.521, 7.18058, 13.5276, 7.18131, 13.5254, 7.17898, 0, 0
2, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
3, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
4, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
5, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
6, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
7, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
8, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
9, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
10, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
11, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
12, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
13, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
14, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
15, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
16, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
17, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
18, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
19, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
20, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
21, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
22, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
23, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
24, 0.00000, 13.5211, 7.18063, 13.5277, 7.18136, 13.5255, 7.17903, 0, 0
25, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
26, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
27, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
28, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
29, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
30, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
31, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
32, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
33, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
34, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
35, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
36, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
37, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
38, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
39, 0.00000, 11.49, 6.21087, 11.4957, 6.21159, 11.4938, 6.20955, 0, 0
